FrameNumber,Spot ID,X,Y,Z,Radius,Orientation (if meaningful),Length (if meaningful), Fit Background (for FIONA), Gaussian Summed Value (for FIONA), Mean Background (FIONA), Summed Value (for FIONA)
221, 2, 0.156250,-1.250000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
222, 0, -104.156250,-350.906250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
222, 1, 393.312500,-103.156250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
222, 2, 0.218750,-1.062500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
223, 0, -105.593750,-350.812500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
223, 1, 392.375000,-104.156250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
223, 2, 0.437500,-0.875000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
224, 0, -105.875000,-350.500000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
224, 1, 392.625000,-104.750000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
224, 2, 0.375000,-1.968750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
225, 0, -105.500000,-350.875000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
225, 1, 393.187500,-105.843750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
225, 2, 0.187500,-1.187500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
226, 0, -104.125000,-350.781250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
226, 1, 393.468750,-104.968750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
226, 2, 0.468750,-1.187500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
227, 0, -105.968750,-350.875000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
227, 1, 394.468750,-104.937500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
227, 2, 0.250000,-0.875000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
228, 0, -105.593750,-350.593750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
228, 1, 395.062500,-105.156250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
228, 2, 0.375000,-1.031250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
229, 0, -105.562500,-350.375000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
229, 1, 394.062500,-104.718750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
229, 2, 0.218750,-1.968750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
230, 0, -105.375000,-350.000000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
230, 1, 393.312500,-102.625000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
230, 2, 0.437500,-0.968750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
231, 0, -105.875000,-350.125000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
231, 1, 394.187500,-102.875000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
231, 2, 0.406250,-1.187500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
232, 0, -104.968750,-350.125000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
232, 1, 394.937500,-102.843750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
232, 2, 0.000000,-1.968750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
233, 0, -104.968750,-350.562500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
233, 1, 395.000000,-103.843750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
233, 2, -0.031250,-1.031250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
234, 0, -105.593750,-350.375000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
234, 1, 395.156250,-104.781250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
234, 2, 0.187500,-0.968750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
235, 0, -104.562500,-349.750000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
235, 1, 394.750000,-105.218750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
235, 2, 0.125000,-0.968750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
236, 0, -104.625000,-350.687500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
236, 1, 393.250000,-104.593750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
236, 2, 1.062500,-0.687500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
237, 0, -105.156250,-350.562500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
237, 1, 394.062500,-103.000000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
237, 2, -0.031250,-0.906250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
238, 0, -105.812500,-350.156250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
238, 1, 393.968750,-102.687500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
238, 2, -0.593750,0.093750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
239, 0, -104.937500,-350.312500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
239, 1, 392.468750,-103.562500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
239, 2, 0.062500,0.000000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
240, 0, -105.781250,-350.375000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
240, 1, 392.937500,-103.968750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
240, 2, 0.218750,-1.000000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
241, 0, -104.781250,-350.187500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
241, 1, 392.093750,-104.875000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
241, 2, 0.218750,-0.875000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
242, 0, -105.531250,-350.312500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
242, 1, 392.437500,-104.218750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
242, 2, 0.031250,-0.812500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
243, 0, -105.187500,-350.593750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
243, 1, 391.500000,-105.281250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
243, 2, -0.031250,-1.812500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
244, 0, -105.625000,-350.937500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
244, 1, 391.218750,-104.906250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
244, 2, -0.625000,-0.125000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
245, 0, -105.093750,-350.343750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
245, 1, 392.031250,-104.375000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
245, 2, -0.500000,-0.875000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
246, 0, -105.000000,-350.781250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
246, 1, 392.875000,-105.718750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
246, 2, -0.437500,-0.281250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
247, 0, -105.562500,-350.781250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
247, 1, 393.062500,-104.906250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
247, 2, -0.062500,-0.812500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
248, 0, -105.593750,-350.187500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
248, 1, 393.843750,-105.062500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
248, 2, -0.593750,-1.156250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
249, 0, -105.000000,-350.250000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
249, 1, 393.500000,-105.656250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
249, 2, 0.187500,-1.281250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
250, 0, -104.937500,-350.968750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
250, 1, 391.468750,-106.062500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
250, 2, -0.218750,-1.062500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
251, 0, -105.031250,-349.781250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
251, 1, 389.468750,-106.500000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
251, 2, -0.031250,-1.062500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
252, 0, -105.875000,-350.656250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
252, 1, 390.093750,-105.843750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
252, 2, 0.187500,-0.250000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
253, 0, -105.031250,-350.250000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
253, 1, 390.062500,-105.937500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
253, 2, -0.531250,-0.843750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
254, 0, -105.062500,-349.750000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
254, 1, 391.500000,-106.000000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
254, 2, -0.500000,-0.062500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
255, 0, -105.031250,-350.718750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
255, 1, 391.843750,-105.656250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
255, 2, 0.343750,-0.656250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
256, 0, -105.937500,-350.156250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
256, 1, 392.875000,-106.062500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
256, 2, 0.093750,-0.937500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
257, 0, -105.125000,-350.062500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
257, 1, 391.500000,-106.343750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
257, 2, 0.437500,-0.593750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
258, 0, -105.812500,-350.812500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
258, 1, 393.062500,-105.968750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
258, 2, 0.187500,-0.687500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
259, 0, -105.906250,-350.718750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
259, 1, 392.375000,-104.000000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
259, 2, -0.468750,-1.375000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
260, 0, -105.000000,-350.656250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
260, 1, 393.406250,-105.750000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
260, 2, -0.093750,-1.187500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
261, 0, -105.937500,-350.375000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
261, 1, 394.843750,-105.687500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
261, 2, 0.156250,-0.812500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
262, 0, -105.906250,-350.343750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
262, 1, 394.968750,-105.687500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
262, 2, 0.218750,-0.843750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
263, 0, -105.531250,-350.875000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
263, 1, 394.000000,-103.937500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
263, 2, 0.468750,-0.937500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
264, 0, -104.812500,-350.187500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
264, 1, 393.968750,-104.125000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
264, 2, 0.250000,-1.031250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
265, 0, -105.031250,-350.125000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
265, 1, 395.062500,-105.468750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
265, 2, 0.375000,-2.218750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
266, 0, -105.093750,-349.937500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
266, 1, 395.843750,-104.750000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
266, 2, 0.500000,0.031250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
267, 0, -105.093750,-350.562500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
267, 1, 395.875000,-103.906250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
267, 2, 0.093750,-0.937500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
268, 0, -105.562500,-350.781250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
268, 1, 395.500000,-104.875000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
268, 2, 1.281250,-0.906250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
269, 0, -104.968750,-350.156250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
269, 1, 396.125000,-105.562500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
269, 2, 0.218750,-0.843750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
270, 0, -104.656250,-350.875000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
270, 1, 396.000000,-106.093750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
270, 2, -0.062500,-0.156250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
271, 0, -105.031250,-350.125000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
271, 1, 395.000000,-105.218750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
271, 2, 0.187500,-1.000000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
272, 0, -105.750000,-350.687500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
272, 1, 394.062500,-105.187500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
272, 2, 0.312500,-0.906250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
273, 0, -105.875000,-350.937500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
273, 1, 393.937500,-107.031250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
273, 2, 0.062500,-0.156250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
274, 0, -105.531250,-350.500000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
274, 1, 394.812500,-106.031250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
274, 2, 0.187500,-0.218750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
275, 0, -105.593750,-350.312500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
275, 1, 394.875000,-104.875000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
275, 2, 0.000000,-0.281250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
276, 0, -105.187500,-350.968750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
276, 1, 392.187500,-105.593750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
276, 2, -0.468750,-0.656250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
277, 0, -105.500000,-350.812500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
277, 1, 392.031250,-105.656250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
277, 2, -0.531250,-0.937500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
278, 0, -105.968750,-350.156250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
278, 1, 393.187500,-104.937500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
278, 2, -0.406250,-0.625000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
279, 0, -104.500000,-350.218750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
279, 1, 394.031250,-105.625000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
279, 2, -0.500000,-0.812500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
280, 0, -105.500000,-350.718750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
280, 1, 394.031250,-105.187500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
280, 2, -0.968750,-1.062500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
281, 0, -105.093750,-350.125000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
281, 1, 395.312500,-105.218750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
281, 2, 0.906250,-1.000000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
282, 0, -105.875000,-350.843750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
282, 1, 395.156250,-105.218750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
282, 2, 0.031250,-0.937500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
283, 0, -104.500000,-351.031250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
283, 1, 394.968750,-104.250000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
283, 2, -0.687500,-0.125000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
284, 0, -105.093750,-350.312500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
284, 1, 395.843750,-102.750000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
284, 2, 0.125000,-0.687500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
285, 0, -105.500000,-350.562500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
285, 1, 395.187500,-102.937500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
285, 2, 0.000000,-0.875000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
286, 0, -104.250000,-349.875000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
286, 1, 394.968750,-104.875000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
286, 2, -0.937500,-0.843750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
287, 0, -105.562500,-350.906250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
287, 1, 394.593750,-105.187500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
287, 2, -0.031250,-1.187500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
288, 0, -105.000000,-350.312500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
288, 1, 394.031250,-105.312500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
288, 2, 0.000000,-0.968750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
289, 0, -105.750000,-350.656250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
289, 1, 393.218750,-105.062500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
289, 2, 0.062500,-0.343750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
290, 0, -105.968750,-350.375000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
290, 1, 394.937500,-105.031250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
290, 2, 0.187500,-0.937500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
291, 0, -105.000000,-350.500000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
291, 1, 394.468750,-105.218750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
291, 2, 0.218750,-0.781250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
292, 0, -105.500000,-350.750000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
292, 1, 394.062500,-104.031250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
292, 2, 0.375000,-0.906250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
293, 0, -104.125000,-350.187500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
293, 1, 393.125000,-103.968750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
293, 2, -0.031250,-0.281250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
294, 0, -104.968750,-350.906250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
294, 1, 392.031250,-104.781250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
294, 2, 0.187500,-1.125000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
295, 0, -105.125000,-350.906250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
295, 1, 390.968750,-105.250000,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
295, 2, 0.312500,-1.187500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
296, 0, -105.500000,-350.843750,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
296, 1, 391.187500,-104.687500,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
296, 2, 0.125000,-0.781250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
297, 0, -105.343750,-350.281250,0.000000, 18.027800, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
